Pahalgam,33.981363,75.320053,Armed Assault,Private Citizens & Property
Srinagar,34.125541,74.944258,Bombing,Military
Kud,27.409268,75.058045,Bombing,Military
Jammu,32.721782,74.857654,Bombing,Military
Srinagar,34.125541,74.944258,Bombing,Private Citizens & Property
Srinagar,34.125541,74.944258,Bombing,Private Citizens & Property
Rauzabad,26.773248,82.144164,Bombing,Transportation
New Delhi,28.613939,77.209021,Bombing,Private Citizens & Property
Bijbehara,33.786899,75.099576,Bombing,Police
Kotdhara,29.752401,78.526903,Armed Assault,Private Citizens & Property
Indeh,48.401765,-119.51392,Armed Assault,Private Citizens & Property
Imphal,24.817011,93.936844,Armed Assault,Journalists & Media
Gargaon,28.459497,77.026638,Assassination,Government
Bogribari,26.199396,90.127271,Armed Assault,Private Citizens & Property
Imphal,24.817011,93.936844,Bombing,Journalists & Media
Jirania,23.813154,91.436221,Armed Assault,Religious Figures/Institutions
Sangrama,33.907268,75.102359,Assassination,Religious Figures/Institutions
Kupwara District,34.521381,74.25984,Armed Assault,Government
Dumariyan,25.630775,84.725679,Armed Assault,Violent Political Party
Narkopi,23.381882,84.963548,Armed Assault,Private Citizens & Property
Srinagar,34.125541,74.944258,Kidnapping,Government
Bandipora,34.505227,74.686882,Armed Assault,Police
Fazlabad,25.545499,85.141454,Bombing,Military
Thanna Mandi,21.201647,72.836908,Armed Assault,Police
Srinagar,34.125541,74.944258,Bombing,Police
Nepal Tilla,26.200738,87.37611,Bombing,Private Citizens & Property
Pattapani,29.316341,79.198584,Bombing,Private Citizens & Property
Rajouri,33.371715,74.315313,Bombing,Military
Poonch District,31.026667,78.571944,Armed Assault,Private Citizens & Property
Srinagar,34.125541,74.944258,Bombing,Police
Bhojpur,25.466155,84.522219,Armed Assault,Private Citizens & Property
Anchidora,33.741701,75.162564,Bombing,Military
Badambagh,34.279614,74.450684,Bombing,Military
Srinagar,34.125541,74.944258,Bombing,Military
Lapri,23.632808,81.584319,Bombing,Military
Nagpur,21.1458,79.088155,Armed Assault,Religious Figures/Institutions
Bhatinda,30.210994,74.945475,Bombing,Transportation
Nalbari,26.444619,91.441053,Armed Assault,Private Citizens & Property
Surankote,33.610773,74.307509,Infrastructure Attack,Police
Imphal,24.817011,93.936844,Armed Assault,Military
Mazhama,34.101095,74.622213,Bombing,Private Citizens & Property
Simuluguri,26.708382,88.426874,Armed Assault,Private Citizens & Property
Jammu,32.721782,74.857654,Armed Assault,Private Citizens & Property
Kishtwar,33.519359,75.899867,Kidnapping,Private Citizens & Property
Kokrajhar District,26.513621,90.224466,Armed Assault,Private Citizens & Property
Jagra,26.351183,91.339693,Armed Assault,Private Citizens & Property
Kumrighata,24.160196,92.032217,Armed Assault,Private Citizens & Property
Bongaigaon,26.500999,90.535236,Armed Assault,Business
Patton,30.625019,76.594333,Bombing,Police
Srinagar,34.125541,74.944258,Bombing,Police
Srinagar,34.125541,74.944258,Bombing,Private Citizens & Property
Srinagar,34.125541,74.944258,Bombing,Private Citizens & Property
Sarju,23.640801,84.377861,Armed Assault,Government
Sugnu,24.293763,93.878258,Kidnapping,Religious Figures/Institutions
Qazigund,33.592697,75.165839,Armed Assault,Private Citizens & Property
Tinsukia,27.492191,95.346775,Armed Assault,Business
Lalpura,24.937147,71.585748,Bombing,Police
New Delhi,28.613939,77.209021,Bombing,Police
Arwani,33.779389,75.065095,Bombing,Government
Brahmchak,25.157245,83.022039,Armed Assault,Violent Political Party
New Delhi,28.613939,77.209021,Infrastructure Attack,Military
Keshpur,22.553787,87.464112,Armed Assault,Government
Poonch,33.766988,74.092469,Armed Assault,Military
Srinagar,34.125541,74.944258,Bombing,Military
Sindhukumar,19.068717,72.875399,Kidnapping,Transportation
Sopore,34.286763,74.462401,Bombing,Military
Diphu,25.846525,93.429875,Armed Assault,Private Citizens & Property
Srinagar,34.125541,74.944258,Bombing,Telecommunication
Srinagar,34.125541,74.944258,Assassination,Government
Srinagar,34.125541,74.944258,Assassination,Government
Rosera,25.756786,86.027462,Armed Assault,Violent Political Party
Srinagar,34.125541,74.944258,Bombing,Airports & Aircraft
Srinagar,34.125541,74.944258,Bombing,Transportation
Jammu,32.721782,74.857654,Bombing,Government
Diphu,25.846525,93.429875,Bombing,Private Citizens & Property
Rishikesh,30.086928,78.267612,Bombing,Transportation
Srinagar,34.125541,74.944258,Armed Assault,Private Citizens & Property
Salohi,21.659082,84.694977,Armed Assault,Private Citizens & Property
Srinagar,34.125541,74.944258,Armed Assault,Police
Anantnag,33.704971,75.247906,Armed Assault,Government
Lalpora,34.101596,74.544159,Bombing,Private Citizens & Property
Sodal,31.350844,75.575429,Armed Assault,Government
Agartala,23.831457,91.286778,Assassination,Government
Tarzoo,34.270544,74.497108,Bombing,Private Citizens & Property
Kishtwar,33.519359,75.899867,Armed Assault,Private Citizens & Property
Latina,10.519947,76.219145,Unknown,Government
Bampu,20.902774,85.584363,Armed Assault,Military
Dangerpora,34.329566,74.400831,Armed Assault,Government
Surankot,33.63987,74.263416,Armed Assault,Military
Veelu,11.199333,77.186133,Bombing,Military
Imphal,24.817011,93.936844,Bombing,Private Citizens & Property
Kulipora,34.088605,74.819606,Assassination,Government
Ramgaon,16.847638,73.615354,Armed Assault,Private Citizens & Property
Manu,23.997294,91.9906,Unknown,Private Citizens & Property
Srinagar,34.125541,74.944258,Armed Assault,Police
Rafiabad,28.264804,79.346908,Armed Assault,Military
Kandi,23.946801,88.049714,Armed Assault,Government
Dalina,30.704748,75.679847,Bombing,Private Citizens & Property
Kashmir,33.778175,76.576171,Bombing,Police
Baramula,34.159515,74.358747,Bombing,Police
New Delhi,28.613939,77.209021,Bombing,Government
Srinagar,34.125541,74.944258,Armed Assault,Military
Beltu,23.904201,85.150529,Armed Assault,Private Citizens & Property
Madhopur,32.365289,75.597287,Bombing,Private Citizens & Property
East Godavari,17.32125,82.040714,Bombing,Police
Kashmir,33.778175,76.576171,Bombing,Private Citizens & Property
Nagma,24.954753,81.484878,Bombing,Government
Sopore,34.286763,74.462401,Armed Assault,Military
Bijbehara,33.786899,75.099576,Bombing,Private Citizens & Property
Muzaffarpur,26.120888,85.36472,Bombing,Religious Figures/Institutions
Magam,34.09459,74.596542,Armed Assault,Military
New Delhi,28.613939,77.209021,Bombing,Military
Srinagar,34.125541,74.944258,Bombing,Private Citizens & Property
Sajjar,31.560163,75.883894,Armed Assault,Private Citizens & Property
Mahadev,34.151937,74.98717,Bombing,Police
Ahilya Ghat,25.306049,83.010144,Bombing,Religious Figures/Institutions
Sangrama,33.907268,75.102359,Bombing,Military
Srinagar,34.125541,74.944258,Assassination,Educational Institution
Muzaffarnagar,29.472682,77.708509,Bombing,Religious Figures/Institutions
Kupwara,34.431923,74.123996,Bombing,Military
Kokrajhar,26.401436,90.266699,Armed Assault,Private Citizens & Property
Srinagar,34.125541,74.944258,Armed Assault,Police
Goalpara,26.164134,90.625154,Armed Assault,Police
Budgam,33.934855,74.640043,Bombing,Religious Figures/Institutions
Jammu,32.721782,74.857654,Bombing,Transportation
Doda,33.14575,75.548049,Assassination,Government
Pathan Mohalla,33.857835,75.049798,Assassination,Government
Sheshnag,34.093929,75.497096,Armed Assault,Private Citizens & Property
Srinagar,34.125541,74.944258,Bombing,Private Citizens & Property
Eturunagaram,18.337811,80.42987,Armed Assault,Police
Tripura,23.940848,91.988153,Infrastructure Attack,Utilities
Budgam,33.934855,74.640043,Armed Assault,Private Citizens & Property
Anantnag,33.704971,75.247906,Assassination,Government
Chunti Mohalla,28.667797,77.269969,Armed Assault,Private Citizens & Property
Pathie,22.062042,71.711087,Armed Assault,Private Citizens & Property
Surigam,20.286118,72.844163,Armed Assault,Private Citizens & Property
Tangmarg,34.060063,74.429114,Armed Assault,Private Citizens & Property
Shopian,33.759364,74.803921,Armed Assault,Private Citizens & Property
Watalpora,33.881221,74.992822,Assassination,Government
Bongaigaon District,26.370751,90.63937,Bombing,Police
Ujjain,23.179301,75.78491,Armed Assault,Religious Figures/Institutions
Mumbai,19.075984,72.877656,Unarmed Assault,Religious Figures/Institutions
Sonmarg,34.303162,75.293111,Unarmed Assault,Educational Institution
Srinagar,34.125541,74.944258,Unarmed Assault,Private Citizens & Property
Baramula District,11.329417,76.682237,Armed Assault,Private Citizens & Property
Pulwama District,33.870008,74.900142,Armed Assault,Private Citizens & Property
Jammu,32.721782,74.857654,Armed Assault,Transportation
Frislan-Pahalgam,33.981363,75.320053,Armed Assault,Government
Jampuijala,23.71489,91.448302,Assassination,Government
Soibugh,34.075989,74.705217,Armed Assault,Police
Kalimela,17.836479,81.427212,Infrastructure Attack,Police
Motu,22.315905,-97.854934,Infrastructure Attack,Police
Songsak,25.651215,90.607391,Armed Assault,Police
Dimapur,25.862989,93.753666,Kidnapping,Private Citizens & Property
Frisal Kulgam,33.533546,74.920877,Assassination,Government
Frisal Kulgam,33.533546,74.920877,Assassination,Violent Political Party
Srinagar,34.125541,74.944258,Bombing,Police
New Delhi,28.613939,77.209021,Bombing,Private Citizens & Property
Damhalhanjipora,33.612388,74.928184,Assassination,Government
Kanihama,34.101629,74.615155,Armed Assault,Private Citizens & Property
Bipu,28.794704,89.828032,Bombing,Private Citizens & Property
Srinagar,34.125541,74.944258,Armed Assault,Police
Srinagar,34.125541,74.944258,Bombing,Private Citizens & Property
Ghaziabad,28.669157,77.453758,Bombing,Transportation
Bela,26.30027,91.075377,Armed Assault,Private Citizens & Property
Bela,26.30027,91.075377,Bombing,Private Citizens & Property
Noorbagh,34.13035,74.722693,Bombing,Private Citizens & Property
Mattan,33.760419,75.210008,Assassination,Government
Handwara,34.399616,74.281748,Bombing,Educational Institution
Hallian,35.423901,-110.162903,Bombing,Police
Doda District,30.383811,74.638579,Bombing,Police
Bharwari,25.559797,81.485565,Infrastructure Attack,Police
Sangaldan,33.24198,75.090315,Armed Assault,Police
Baramulla District,11.329417,76.682237,Armed Assault,Police
Beerwah,34.012602,74.595388,Armed Assault,Private Citizens & Property
Srinagar,34.125541,74.944258,Bombing,Police
Srinagar,34.125541,74.944258,Armed Assault,Private Citizens & Property
Bandlamudi,15.606506,79.89758,Bombing,Police
Ogaad,23.02981,72.172712,Armed Assault,Police
Dardpora,33.898104,74.817813,Armed Assault,Religious Figures/Institutions
Dardpora,33.898104,74.817813,Armed Assault,Private Citizens & Property
Patna,25.594095,85.137565,Armed Assault,Private Citizens & Property
Dardpora,33.898104,74.817813,Armed Assault,Private Citizens & Property
Poonch,33.766988,74.092469,Armed Assault,Police
Neel,33.3402,75.198311,Infrastructure Attack,Private Citizens & Property
Kotranaka,33.358819,74.519082,Kidnapping,Private Citizens & Property
Kuntwar,25.481761,74.736462,Kidnapping,Private Citizens & Property
Ghat,32.023822,76.250809,Armed Assault,Government
Amroh,28.904354,78.467343,Kidnapping,Private Citizens & Property
Srinagar,34.125541,74.944258,Assassination,Government
Jobat,22.419458,74.566833,Unarmed Assault,Religious Figures/Institutions
Kuligaon,20.388956,82.683445,Bombing,Private Citizens & Property
Basantgarh,24.715424,73.028721,Armed Assault,Military
Nasrullahpora,34.047413,74.708163,Armed Assault,Private Citizens & Property
Baramulla District,11.329417,76.682237,Assassination,Government
Basantgarh,24.715424,73.028721,Armed Assault,Private Citizens & Property
Lolab,34.525,74.391667,Bombing,Police
Parmot,17.691096,73.983386,Assassination,Government
Matu,27.589306,77.949593,Infrastructure Attack,Police
Pamrod,10.004763,76.277604,Armed Assault,Private Citizens & Property
Poonch,33.766988,74.092469,Armed Assault,Private Citizens & Property
Rajouri,33.371715,74.315313,Bombing,Transportation
Srinagar,34.125541,74.944258,Armed Assault,Transportation
Kupwara District,34.521381,74.25984,Assassination,Government
Kalaroos,34.579406,74.320621,Armed Assault,Private Citizens & Property
Garoora,34.367604,74.674441,Armed Assault,Private Citizens & Property
Nowshera,34.072397,74.817265,Kidnapping,Private Citizens & Property
Panzan,20.374874,74.68615,Armed Assault,Private Citizens & Property
Doda,33.14575,75.548049,Bombing,Police
North Cachar District,24.782125,92.85771,Kidnapping,Transportation
Janbazpora,34.223761,74.365861,Bombing,Educational Institution
Digdol,33.300854,75.179344,Bombing,Military
Matan,27.560828,80.371433,Bombing,Educational Institution
Jammu,32.721782,74.857654,Bombing,Military
Angarala,23.831457,91.286778,Bombing,Military
Ratnal,23.187222,69.901433,Bombing,Military
Udhampur,32.826284,75.247906,Bombing,Military
Srinagar,34.125541,74.944258,Bombing,Police
Handawar,29.945691,78.164248,Armed Assault,Police
Churchu,23.907766,85.513586,Bombing,Police
Baghmara,25.193491,90.634631,Bombing,Transportation
Saluru,18.516385,83.205086,Assassination,Police
Srinagar,34.125541,74.944258,Bombing,Government
Jagpura,25.055787,75.868283,Bombing,Police
Awantipora,33.921793,75.013897,Armed Assault,Military
Peda Vadlapadu,16.415368,80.607713,Armed Assault,Business
Gauripur,26.091634,89.965522,Bombing,Private Citizens & Property
Srinagar,34.125541,74.944258,Bombing,Military
Koram,12.115498,75.220125,Kidnapping,Government
Kathua,32.386502,75.517329,Bombing,Police
Srinagar,34.125541,74.944258,Bombing,Police
Dhubri,26.020698,89.974346,Armed Assault,Police
Srinagar,34.125541,74.944258,Armed Assault,Police
Anantnag,33.704971,75.247906,Bombing,Military
Tral,33.934218,75.113672,Armed Assault,Military
Srinagar,34.125541,74.944258,Bombing,Government
Ajas,34.333523,74.6781,Armed Assault,Military
Manda,27.571145,76.139243,Armed Assault,Military
Srinagar,34.125541,74.944258,Bombing,Military
Jammu,32.721782,74.857654,Armed Assault,Military
Srinagar,34.125541,74.944258,Bombing,Military
Balipora,26.825658,92.775492,Armed Assault,Military
Banihal,33.446073,75.189558,Bombing,Police
Pileru,13.655636,78.943213,Bombing,Business
Ramanthapur,17.926327,78.459564,Bombing,Business
Brahmanpalli,16.517306,79.831075,Bombing,Business
Kharout,32.066151,76.450163,Armed Assault,Private Citizens & Property
Bandipora,34.505227,74.686882,Bombing,Military
Asifabad,19.361899,79.293031,Bombing,Government
Trimbli,16.699784,74.261447,Armed Assault,Private Citizens & Property
Krishnaghati,28.658654,77.180917,Assassination,Government
Baramullah,34.159515,74.358747,Armed Assault,Military
New Delhi,28.613939,77.209021,Armed Assault,Government
Achabal,33.684407,75.2181,Bombing,Private Citizens & Property
Srinagar,34.125541,74.944258,Armed Assault,Police
Kanthol,33.322586,74.505312,Armed Assault,Private Citizens & Property
Bandipora,34.505227,74.686882,Armed Assault,Private Citizens & Property
Waripora Tangmarg,34.097007,74.557937,Armed Assault,Military
Dangu Pir,32.251904,75.652084,Armed Assault,Military
Poonch District,31.026667,78.571944,Armed Assault,Private Citizens & Property
Darhar,22.967563,81.972573,Armed Assault,Military
Srinagar,34.125541,74.944258,Bombing,Private Citizens & Property
Pathankot,32.264338,75.642112,Armed Assault,Military
Srinagar,34.125541,74.944258,Bombing,Police
Darhal,33.416774,74.328955,Bombing,Military
Banihal,33.446073,75.189558,Armed Assault,Private Citizens & Property
Kupwara,34.431923,74.123996,Bombing,Military
Singicherra,24.113688,91.702801,Armed Assault,Private Citizens & Property
Jammu,32.721782,74.857654,Bombing,Private Citizens & Property
Kolkata,22.572646,88.363895,Bombing,Educational Institution
Kupwara,34.431923,74.123996,Bombing,Military
Reasi,33.080439,74.836472,Bombing,Private Citizens & Property
Satnaur,31.26653,76.108075,Bombing,Transportation
Patan,23.849325,72.126626,Armed Assault,Government
Sam Samit,18.954165,72.836708,Armed Assault,Private Citizens & Property
Imphal,24.817011,93.936844,Armed Assault,Government
Bachay,22.873825,79.30156,Armed Assault,Police
Imphal,24.817011,93.936844,Armed Assault,Private Citizens & Property
Bathian,30.065961,76.259498,Armed Assault,Government
Rajouri,33.371715,74.315313,Bombing,Military
Awantipora,33.921793,75.013897,Bombing,Transportation
Doda,33.14575,75.548049,Bombing,Transportation
Srinagar,34.125541,74.944258,Bombing,Military
Shopiyan,33.759364,74.803921,Bombing,Private Citizens & Property
Anantnag,33.704971,75.247906,Bombing,Police
Habba Kadal,34.081464,74.806125,Bombing,Police
Jammu,32.721782,74.857654,Bombing,Religious Figures/Institutions
Rajouri,33.371715,74.315313,Bombing,Business
Gandoh,33.039903,75.913089,Armed Assault,Private Citizens & Property
Rajouri,33.371715,74.315313,Bombing,Business
Lassana,33.654752,74.252633,Bombing,Private Citizens & Property
Gaibas,18.834386,83.942675,Armed Assault,Military
Avantipura,33.921793,75.013897,Bombing,Military
Grat Mode,18.513009,73.878808,Bombing,Transportation
Srinagar,34.125541,74.944258,Bombing,Private Citizens & Property
Sadwan,32.348751,75.910031,Armed Assault,Police
Kaluchak,22.41076,87.506813,Armed Assault,Military
Udhampur,32.826284,75.247906,Bombing,Military
Manjakot,30.259992,78.808671,Armed Assault,Military
Ramsu,33.336449,75.19284,Armed Assault,Military
Srinagar,34.125541,74.944258,Assassination,Government
Manipur,24.663717,93.906269,Armed Assault,Military
Doda,33.14575,75.548049,Bombing,Military
Ahmedabad,23.022505,72.571362,Bombing,Transportation
Ahmedabad,23.022505,72.571362,Bombing,Transportation
Ahmedabad,23.022505,72.571362,Bombing,Transportation
Ahmedabad,23.022505,72.571362,Bombing,Transportation
Ahmedabad,23.022505,72.571362,Bombing,Transportation
Srinagar,34.125541,74.944258,Armed Assault,Journalists & Media
Srinagar,34.125541,74.944258,Bombing,Military
Srinagar,34.125541,74.944258,Assassination,Government
Jammu,32.721782,74.857654,Bombing,Private Citizens & Property
Srinagar,34.125541,74.944258,Bombing,Government
Doldoli,26.232327,93.976158,Armed Assault,Business
Kupwara,34.431923,74.123996,Assassination,Government
Anantnag,33.704971,75.247906,Bombing,Private Citizens & Property
Srinagar,34.125541,74.944258,Armed Assault,Government
Indh,29.90352,73.449091,Bombing,Police
Channapora,34.02495,74.808806,Assassination,Journalists & Media
Srinagar,34.125541,74.944258,Assassination,Journalists & Media
Jammu,32.721782,74.857654,Armed Assault,Private Citizens & Property
Jammu,32.721782,74.857654,Bombing,Private Citizens & Property
Bhumka Maligaon,26.597294,90.259791,Armed Assault,Private Citizens & Property
Srinagar,34.125541,74.944258,Bombing,Private Citizens & Property
Srinagar,34.125541,74.944258,Bombing,Police
Rajouri,33.371715,74.315313,Bombing,Private Citizens & Property
Anantnag,33.704971,75.247906,Bombing,Police
Pulwama,33.981889,75.014382,Bombing,Police
Pulwama,33.981889,75.014382,Bombing,Police
Anantnag,33.704971,75.247906,Bombing,Private Citizens & Property
Khrew,34.020919,74.999776,Armed Assault,Police
Pulwama,33.981889,75.014382,Armed Assault,Government
Srinagar,34.125541,74.944258,Bombing,Government
Pahalgam,33.981363,75.320053,Bombing,Private Citizens & Property
Rajuri,19.149925,74.139778,Bombing,Private Citizens & Property
Tral,33.934218,75.113672,Assassination,Government
Patrada,19.585601,75.894059,Armed Assault,Private Citizens & Property
Bijbehara,33.786899,75.099576,Bombing,Military
Sophian,33.747894,-116.291731,Armed Assault,Military
Srinagar,34.125541,74.944258,Bombing,Military
Raksamgiri,25.873163,90.403145,Armed Assault,Private Citizens & Property
Kotalpakur,24.738691,87.826729,Bombing,Transportation
Maladhara,23.060532,89.441713,Bombing,Police
Iqbal Nagar,20.538821,76.187855,Armed Assault,Police
Palhalan,34.180039,74.542378,Assassination,Government
Malwani,16.063069,73.471054,Armed Assault,Private Citizens & Property
Gounthal,21.961946,70.792297,Armed Assault,Government
Sheikhpora,34.188027,74.731146,Assassination,Government
Kunzer,34.086981,74.500917,Armed Assault,Government
Wanabal,34.015318,74.797339,Armed Assault,Government
Gori,31.560318,76.543766,Assassination,Government
Mumbai,19.075984,72.877656,Hijacking,Airports & Aircraft
Kupwara,34.431923,74.123996,Assassination,Government
Surankote,33.610773,74.307509,Armed Assault,Private Citizens & Property
Anantnag District,33.732913,75.145349,Assassination,Government
Batpora,34.086149,74.515567,Bombing,Private Citizens & Property
Srinagar,34.125541,74.944258,Armed Assault,Government
Mirhama,33.644663,74.962523,Bombing,Government
Gandhinagar,23.215635,72.636941,Bombing,Religious Figures/Institutions
Srinagar,34.125541,74.944258,Bombing,Military
Pahloo,33.636175,75.048703,Bombing,Private Citizens & Property
Hiranagar,32.455637,75.272765,Armed Assault,Transportation
Bishnupur,24.63036,93.759829,Kidnapping,Private Citizens & Property
Kalimpong,27.059356,88.469453,Assassination,Private Citizens & Property
Doda,33.14575,75.548049,Armed Assault,Government
Kangan,34.263216,74.904801,Assassination,Private Citizens & Property
Anantnag,33.704971,75.247906,Bombing,Private Citizens & Property
Guwahati,26.144517,91.736237,Bombing,Government
Srinagar,34.125541,74.944258,Bombing,Private Citizens & Property
Srinagar,34.125541,74.944258,Armed Assault,Government
Srinagar,34.125541,74.944258,Bombing,Police
New Delhi,28.613939,77.209021,Armed Assault,Private Citizens & Property
Anantnag,33.704971,75.247906,Bombing,Police
Anantnag (District),33.732913,75.145349,Armed Assault,Police
Srinagar,34.125541,74.944258,Bombing,Government
Ramsu,33.336449,75.19284,Bombing,Police
Lasana,24.873772,75.559693,Bombing,Private Citizens & Property
Lasana,24.873772,75.559693,Bombing,Police
Chintagudam,16.804049,79.03908,Bombing,Transportation
Bandipora,34.505227,74.686882,Assassination,Government
Tumalacheruvu,17.766853,80.815632,Bombing,Transportation
Hyderabad,17.385044,78.486671,Bombing,Religious Figures/Institutions
Srinagar,34.125541,74.944258,Armed Assault,Police
Srinagar,34.125541,74.944258,Bombing,Military
Jammu,32.721782,74.857654,Bombing,Religious Figures/Institutions
Pondugula,16.584176,80.261752,Bombing,Transportation
Mukinda,23.222802,82.131764,Bombing,Transportation
Srinagar,34.125541,74.944258,Bombing,Journalists & Media
Srinagar,34.125541,74.944258,Bombing,Police
Kashmir,33.778175,76.576171,Armed Assault,Military
Mumbai,19.075984,72.877656,Bombing,Transportation
Damhal-Hanjipora,33.612388,74.928184,Bombing,Government
Pulwama,33.981889,75.014382,Bombing,Police
New Heaven,12.974794,77.703236,Armed Assault,Military
Srinagar,34.125541,74.944258,Bombing,Military
Rajouri,33.371715,74.315313,Bombing,Private Citizens & Property
Kulgam,33.533546,74.920877,Bombing,Military
Srinagar,34.125541,74.944258,Bombing,Police
Baramulla District,11.329417,76.682237,Armed Assault,Military
Udhampur District,30.812406,76.445463,Unknown,Military
Rajouri,33.371715,74.315313,Armed Assault,Private Citizens & Property
New Delhi,28.613939,77.209021,Bombing,Police
Konibal,34.008406,74.948482,Assassination,Government
Bayyaram,18.046052,80.733914,Assassination,Government
Sailya,22.976242,72.621005,Assassination,Private Citizens & Property
Bodhanam,16.614134,79.936059,Kidnapping,Government
Gambirpur,26.472782,83.463688,Assassination,Government
Ajamnagar,22.470702,70.05773,Bombing,Government
Ghanpur,18.294083,79.868884,Bombing,Government
Kulgam,33.533546,74.920877,Bombing,Police
Kothur,17.147351,78.2889,Bombing,Government
Srinagar,34.125541,74.944258,Assassination,Business
Sumblar,11.321432,77.751646,Assassination,Private Citizens & Property
Ahem Sharief,17.3457,78.498798,Assassination,Private Citizens & Property
Poonch,33.766988,74.092469,Armed Assault,Private Citizens & Property
Kheora,33.389053,74.314021,Bombing,Religious Figures/Institutions
Baramulla,34.159515,74.358747,Assassination,Private Citizens & Property
Madimalla,17.942901,82.047524,Assassination,Violent Political Party
Peddaktnta,16.13505,80.196224,Armed Assault,Business
