Source,Target,Weight
Al Jehad,Hizbul Mujahideen (HM),1
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Hizbul Mujahideen (HM),Harkat ul Ansar,1
,,
Ikhwan Jammu and Kashmir,Muslim Mujahideen,1
,,
,,
,,
,,
,,
Jammu and Kashmir Islamic Front,Harkat ul Ansar,1
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
Lashkar-e-Taiba (LeT),Al-Badr,1
Lashkar-e-Taiba (LeT),Hizbul Mujahideen (HM),1
