Mizo National Front,Aizwal town*,2,22.152113,77.518946
Mizo National Front,Amapur town,2,26.163383,91.781948
Naga People,Assam state,1,25.300691,85.681963
Naxalites,Bihar state,1,19.075984,72.877656
Japanese Red Army (JRA),Bombay,1,19.075984,72.877656
Mizo National Front,Champai,2,22.804567,86.202875
Muslims,Jameshedpur,1,22.804567,86.202875
Muslims,Jamshedpur,1,13.08268,80.270718
Naxalites,Madras,1,24.663717,93.906269
Maoists,Manipur,1,24.663717,93.906269
People's Liberation Army (India),Manipur,1,24.808104,93.937485
Meitei extremists,Manipur state,1,23.164543,92.937574
Mizo National Front,Mizoram territory (Northeast),2,23.727107,92.717639
Mizo National Front,"Mizoram, Aizawl",2,26.105819,89.784392
Mizo National Front,near Assam border,2,28.613939,77.209021
Mizo National Front,New Delhi,2,28.613939,77.209021
Palestinians,New Delhi,1,28.203565,77.059325
Mizo National Front,Raisikah,2,25.862968,85.781026
Ananda Marga,Samastipur,1,,
