New Delhi,28.613939,77.209021,Assassination,Government
Punjab,31.147131,75.341218,Assassination,Business
Amritsar,31.633979,74.872264,Assassination,Private Citizens & Property
Delhi,28.613939,77.209021,Assassination,Private Citizens & Property
Tripura (in Baramura),23.313587,91.705232,Armed Assault,Utilities
Punjab,31.147131,75.341218,Bombing,Religious Figures/Institutions
Amritsar,31.633979,74.872264,Assassination,Government
Chandigarh,30.733315,76.779418,Assassination,Government
Punjab,31.147131,75.341218,Bombing,Private Citizens & Property
Punjab,31.147131,75.341218,Bombing,Private Citizens & Property
Bhatinda,30.210994,74.945475,Bombing,Religious Figures/Institutions
Punjab,31.147131,75.341218,Bombing,Religious Figures/Institutions
Bhatinda,30.210994,74.945475,Assassination,Private Citizens & Property
Ropar,30.965917,76.523023,Infrastructure Attack,Educational Institution
Rahon,31.052128,76.117499,Assassination,Business
Patiala,30.339781,76.38688,Assassination,Business
Amritsar,31.633979,74.872264,Assassination,Business
Punjab,31.147131,75.341218,Bombing,Religious Figures/Institutions
Punjab,31.147131,75.341218,Armed Assault,Transportation
Amritsar,31.633979,74.872264,Armed Assault,Religious Figures/Institutions
Kalanour,32.012838,75.147241,Assassination,Journalists & Media
Amritsar,31.633979,74.872264,Assassination,Terrorists/Non-State Militia
Amritsar,31.633979,74.872264,Assassination,Terrorists/Non-State Militia
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Bombing,Transportation
Punjab,31.147131,75.341218,Infrastructure Attack,Government
Amritsar,31.633979,74.872264,Assassination,Terrorists/Non-State Militia
Amritsar,31.633979,74.872264,Assassination,Violent Political Party
Amritsar,31.633979,74.872264,Assassination,Religious Figures/Institutions
Bella village,25.92043,81.991659,Assassination,Private Citizens & Property
Chandigarh(Punjab),30.733315,76.779418,Assassination,Private Citizens & Property
Punjab,31.147131,75.341218,Bombing,Transportation
Ambala,30.378179,76.776697,Assassination,Police
northern India,26.846709,80.946159,Assassination,Terrorists/Non-State Militia
Northern India,26.846709,80.946159,Infrastructure Attack,Transportation
Punjab (Jogiana),31.800654,75.788018,Assassination,Religious Figures/Institutions
Amarkot,21.590245,83.354895,Armed Assault,Business
Punjab,31.147131,75.341218,Assassination,Military
Amritsar,31.633979,74.872264,Assassination,Religious Figures/Institutions
Armitsar,31.633979,74.872264,Assassination,Business
Punjab,31.147131,75.341218,Assassination,Business
Punjab,31.147131,75.341218,Assassination,Police
Tripura state,23.840784,91.284815,Assassination,Police
Punjab,31.147131,75.341218,Assassination,Government
Haryana,29.058776,76.085601,Armed Assault,Transportation
Amritsar,31.633979,74.872264,Bombing,Police
Punjab's Zeroepur district,30.524099,75.756046,Assassination,Government
Amritsar,31.633979,74.872264,Assassination,Religious Figures/Institutions
Punjab,31.147131,75.341218,Assassination,Journalists & Media
unidentified,28.281336,-80.674497,Bombing,Business
Amritsar,31.633979,74.872264,Assassination,Religious Figures/Institutions
Manipur,24.663717,93.906269,Bombing,Business
Punjab,31.147131,75.341218,Assassination,Religious Figures/Institutions
Punjab,31.147131,75.341218,Infrastructure Attack,Private Citizens & Property
Jammu town,32.721782,74.857654,Bombing,Transportation
Punjab,31.147131,75.341218,Assassination,Government
Zerozepore,30.933135,74.622476,Assassination,Police
township of Mansa,17.46276,78.350254,Assassination,Religious Figures/Institutions
Moga,30.81646,75.171709,Hijacking,Transportation
Amritsar,31.633979,74.872264,Bombing,Police
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Punjab,31.147131,75.341218,Assassination,Military
Punjab,31.147131,75.341218,Infrastructure Attack,Government
Punjab,31.147131,75.341218,Bombing,Transportation
Amritsar,31.633979,74.872264,Assassination,Government
Tarn Taran,31.461673,74.926723,Assassination,Police
Batala,31.818324,75.207064,Armed Assault,Private Citizens & Property
Dhariwal,31.958504,75.323245,Armed Assault,Religious Figures/Institutions
Patiala Dist.,30.339781,76.38688,Assassination,Private Citizens & Property
Punjab Hoshiarpur,31.514318,75.911483,Assassination,Government
Lakhuwal village,31.865331,74.742485,Assassination,Private Citizens & Property
Zhanewal,29.886653,76.019607,Assassination,Private Citizens & Property
Tezpur,26.65285,92.792559,Bombing,Business
Punjab,31.147131,75.341218,Assassination,Religious Figures/Institutions
Punjab,31.147131,75.341218,Assassination,Government
Haryana state,28.272542,76.140269,Bombing,Business
Gurdaspur,32.041942,75.405337,Bombing,Private Citizens & Property
Sootia,22.906011,88.822699,Assassination,Police
Tezpur town,26.65285,92.792559,Bombing,Transportation
Punjab,31.147131,75.341218,Assassination,Religious Figures/Institutions
Batala,31.818324,75.207064,Assassination,Private Citizens & Property
Tezpur,26.65285,92.792559,Bombing,Private Citizens & Property
en route from Srinagar to Delhi,34.125541,74.944258,Hijacking,Airports & Aircraft
Madras,13.08268,80.270718,Bombing,Airports & Aircraft
Punjab,31.147131,75.341218,Assassination,Private Citizens & Property
Banglore- Mangalore flight,12.924088,79.128725,Hijacking,Airports & Aircraft
en route from Chandigarh to Srinagar,30.733315,76.779418,Hijacking,Airports & Aircraft
Jullundur,31.326015,75.576183,Bombing,Business
"Punjab (near Batala, 25 miles from Amritsar)",31.633979,74.872264,Hijacking,Transportation
Amritsar,31.633979,74.872264,Bombing,Private Citizens & Property
Delhi,28.613939,77.209021,Bombing,Business
New Delhi,28.613939,77.209021,Assassination,Government
Bombay,19.075984,72.877656,Assassination,Government
Imphal,24.817011,93.936844,Assassination,Government
Tripura,23.940848,91.988153,Assassination,Private Citizens & Property
Chandigarh,30.733315,76.779418,Assassination,Government
Chandigarh,30.733315,76.779418,Assassination,Government
Chandigarh,30.733315,76.779418,Assassination,Police
Armitsar,31.633979,74.872264,Assassination,Government
Chandigarh,30.733315,76.779418,Bombing,Religious Figures/Institutions
Dhariwal-northern Punjob,32.056293,75.477341,Assassination,Government
Bhatinda,30.210994,74.945475,Assassination,Police
Uttar Pradesh State,26.472096,83.785726,Bombing,Transportation
Hisar,29.149188,75.721653,Bombing,Transportation
Chardigarh,30.733315,76.779418,Bombing,Transportation
New Delhi,28.613939,77.209021,Bombing,Private Citizens & Property
New Delhi,28.613939,77.209021,Bombing,Government
Hoshiarpur,31.514318,75.911483,Bombing,Government
Patiala,30.339781,76.38688,Bombing,Transportation
Meerut 50mi NE of New Delhi,28.613939,77.209021,Assassination,Government
Manipur,24.663717,93.906269,Bombing,Transportation
Manipur,24.663717,93.906269,Bombing,Transportation
Punjab,31.147131,75.341218,Armed Assault,Religious Figures/Institutions
Assam,26.200604,92.937574,Bombing,Private Citizens & Property
Sherpur,25.569805,83.794681,Assassination,Government
New Delhi,28.613939,77.209021,Assassination,Government
Punjab,31.147131,75.341218,Assassination,Government
New Delhi,28.613939,77.209021,Bombing,Private Citizens & Property
Batala,31.818324,75.207064,Bombing,Private Citizens & Property
Punjab,31.147131,75.341218,Assassination,Government
Punjab,31.147131,75.341218,Assassination,Government
Punjab,31.147131,75.341218,Assassination,Private Citizens & Property
Punjab,31.147131,75.341218,Assassination,Police
Punjab,31.147131,75.341218,Bombing,Transportation
Amritsar,31.633979,74.872264,Assassination,Religious Figures/Institutions
Punjab,31.147131,75.341218,Assassination,Police
Punjab,31.147131,75.341218,Assassination,Business
Amritsan,31.633979,74.872264,Armed Assault,Government (Diplomatic)
Punjab,31.147131,75.341218,Assassination,NGO
Thiruvaiyaru,10.88238,79.103435,Bombing,Transportation
Gumang Kalaveli (Punjab),31.147131,75.341218,Assassination,Business
Gurdaspur,32.041942,75.405337,Bombing,Business
Ferozepore,30.933135,74.622476,Armed Assault,Business
Tarn Taran,31.461673,74.926723,Assassination,Government
Amritsar,31.633979,74.872264,Armed Assault,Private Citizens & Property
Buttar,30.725768,75.275614,Armed Assault,Private Citizens & Property
Taran Taran,31.461673,74.926723,Assassination,Police
South Delhi,28.50865,77.217522,Assassination,Private Citizens & Property
Batala,31.818324,75.207064,Armed Assault,Private Citizens & Property
Tarn Taran,31.461673,74.926723,Assassination,Private Citizens & Property
Anandpur Saheb,31.234402,76.505465,Armed Assault,Private Citizens & Property
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Ananpur,14.681888,77.600591,Assassination,Government
Gariala,32.642426,-115.520756,Assassination,Government
Amritsan,31.633979,74.872264,Infrastructure Attack,Government
Ludhiana,30.900965,75.857276,Armed Assault,Private Citizens & Property
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Jalandhar,31.326015,75.576183,Armed Assault,Private Citizens & Property
Tripura,23.940848,91.988153,Armed Assault,Private Citizens & Property
Jullundur,31.326015,75.576183,Kidnapping,Government
Amritsar,31.633979,74.872264,Armed Assault,Transportation
Rani kere village,12.932072,77.547536,Assassination,Religious Figures/Institutions
Amritrar,31.633979,74.872264,Assassination,Government
Amritrar,31.633979,74.872264,Armed Assault,Educational Institution
Amritsar,31.633979,74.872264,Assassination,Religious Figures/Institutions
Anritsar,31.633979,74.872264,Armed Assault,Religious Figures/Institutions
Fatehgarh Churian,31.864464,74.955923,Assassination,Government
Punjab,31.147131,75.341218,Assassination,Police
Manipur,24.663717,93.906269,Bombing,Police
Patiala,30.339781,76.38688,Assassination,Private Citizens & Property
Ludhianna,30.900965,75.857276,Assassination,Private Citizens & Property
Amritsar,31.633979,74.872264,Armed Assault,Religious Figures/Institutions
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Amritrar,31.633979,74.872264,Assassination,Government
Amritsar,31.633979,74.872264,Armed Assault,Religious Figures/Institutions
Nakodar,31.127019,75.481773,Armed Assault,Private Citizens & Property
Punjab,31.147131,75.341218,Assassination,Police
Jullundan (Punjab),31.326015,75.576183,Assassination,Private Citizens & Property
Punjab (Gulami village),31.040338,74.760291,Assassination,Private Citizens & Property
Punjab,31.147131,75.341218,Kidnapping,Police
Punjab,31.147131,75.341218,Armed Assault,Transportation
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Punjab,31.147131,75.341218,Assassination,Government
Delhi,28.613939,77.209021,Bombing,Business
Tripura,23.940848,91.988153,Armed Assault,Private Citizens & Property
Chandigarh,30.733315,76.779418,Assassination,Government
Amritsar,31.633979,74.872264,Assassination,Police
Langeri,31.175476,75.931082,Assassination,Government
Amritsar,31.633979,74.872264,Assassination,Government
New Delhi,28.613939,77.209021,Assassination,Government
Uttar Pradesh,26.846709,80.946159,Armed Assault,Police
Punjab,31.147131,75.341218,Assassination,Religious Figures/Institutions
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
New Delhi,28.613939,77.209021,Assassination,Government
New Delhi,28.613939,77.209021,Assassination,Private Citizens & Property
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Chandigarh,30.733315,76.779418,Assassination,Police
Chandigarh,30.733315,76.779418,Armed Assault,Transportation
Kanpur,26.449923,80.331874,Armed Assault,Private Citizens & Property
New Delhi,28.613939,77.209021,Bombing,Religious Figures/Institutions
Madura,9.925201,78.119775,Bombing,Government
Tamil Nadu,11.127123,78.656894,Bombing,Transportation
Amritsar,31.633979,74.872264,Armed Assault,Private Citizens & Property
Gurdaspeer District,31.940009,75.247906,Armed Assault,Private Citizens & Property
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Faridkat,30.678187,74.739559,Bombing,Transportation
Tripura,23.940848,91.988153,Assassination,Private Citizens & Property
Punjab,31.147131,75.341218,Assassination,Government
Madras,13.08268,80.270718,Bombing,Transportation
New Delhi,28.613939,77.209021,Assassination,Private Citizens & Property
Assam,26.200604,92.937574,Assassination,Government
Amritsar,31.633979,74.872264,Assassination,Private Citizens & Property
Chandigarh,30.733315,76.779418,Assassination,Private Citizens & Property
New Delhi,28.613939,77.209021,Assassination,Private Citizens & Property
Delhi,28.613939,77.209021,Assassination,Police
Chandigarh,30.733315,76.779418,Armed Assault,Private Citizens & Property
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Punjab,31.147131,75.341218,Assassination,Government
Chandigarh,30.733315,76.779418,Assassination,Government
Punjab,31.147131,75.341218,Armed Assault,Educational Institution
Punjab,31.147131,75.341218,Armed Assault,Police
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Punjab,31.147131,75.341218,Assassination,Violent Political Party
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Punjab,31.147131,75.341218,Armed Assault,Private Citizens & Property
Asritsar,31.633979,74.872264,Assassination,Religious Figures/Institutions
Madras,13.08268,80.270718,Bombing,Transportation
Amritsar Dist.,31.633979,74.872264,Armed Assault,Private Citizens & Property
New Delhi,28.613939,77.209021,Bombing,Transportation
Gurdaspur District,31.940009,75.247906,Armed Assault,Military
Dakoha Village,31.305986,75.63972,Assassination,Police
Jullundhur,31.326015,75.576183,Bombing,Business
Armitsar,31.633979,74.872264,Assassination,Religious Figures/Institutions
Ludhiana,30.900965,75.857276,Assassination,Religious Figures/Institutions
New Delhi,28.613939,77.209021,Bombing,Private Citizens & Property
New Delhi,28.613939,77.209021,Bombing,Private Citizens & Property
New Delhi,28.613939,77.209021,Bombing,Private Citizens & Property
New Delhi,28.613939,77.209021,Armed Assault,Government
Fariokot,30.678187,74.739559,Armed Assault,Police
New Delhi,28.613939,77.209021,Assassination,Private Citizens & Property
New Delhi,28.613939,77.209021,Assassination,Private Citizens & Property
Udhoke,31.733245,75.182262,Assassination,Religious Figures/Institutions
New Delhi,28.613939,77.209021,Assassination,Violent Political Party
Amritsar City,31.633979,74.872264,Assassination,Government
Amritsar City,31.633979,74.872264,Assassination,Private Citizens & Property
Darjeeling,27.036007,88.262675,Bombing,Violent Political Party
Darjeeling,27.036007,88.262675,Bombing,Transportation
Darjeeling,27.036007,88.262675,Bombing,Transportation
Darjeeling,27.036007,88.262675,Bombing,Airports & Aircraft
Darjeeling,27.036007,88.262675,Bombing,Government
Darjeeling,27.036007,88.262675,Bombing,Telecommunication
Darjeeling,27.036007,88.262675,Bombing,Police
Darjeeling,27.036007,88.262675,Bombing,Utilities
Darjeeling Area,27.036007,88.262675,Infrastructure Attack,Business
Darjeeling,27.036007,88.262675,Infrastructure Attack,Educational Institution
Darjeeling,27.036007,88.262675,Infrastructure Attack,Educational Institution
Darjeeling,27.036007,88.262675,Infrastructure Attack,Educational Institution
Darjeeling,27.036007,88.262675,Infrastructure Attack,Educational Institution
Darjeeling,27.036007,88.262675,Infrastructure Attack,Business
Darjeeling,27.036007,88.262675,Armed Assault,Police
Kurseong,26.882138,88.278851,Armed Assault,Government
Kurseong,26.882138,88.278851,Armed Assault,Government
Jahan Khelan,31.513241,75.983333,Assassination,Police
Ferozepore District,30.524099,75.756046,Assassination,Police
Kurseong,26.882138,88.278851,Infrastructure Attack,Utilities
Ajnala Town,31.842825,74.762966,Armed Assault,Religious Figures/Institutions
Chandigarh,30.733315,76.779418,Armed Assault,Transportation
Punjab State,31.385026,75.091167,Armed Assault,Transportation
Amritsar,31.633979,74.872264,Assassination,Government
Beas,31.515717,75.288737,Armed Assault,Government
Merrut,28.984462,77.706414,Bombing,Private Citizens & Property
Maslee,21.36105,78.532366,Armed Assault,Private Citizens & Property
Ishan Para,22.489556,88.384578,Armed Assault,Police
Patiala District,30.30981,76.317414,Armed Assault,Private Citizens & Property
Rampur Village,28.789304,79.024952,Assassination,Government
Delhi,28.613939,77.209021,Bombing,Government
Delhi,28.613939,77.209021,Bombing,Government
Punjab State,31.385026,75.091167,Armed Assault,Police
Delhi,28.613939,77.209021,Assassination,Government
Delhi,28.613939,77.209021,Assassination,Government
Delhi,28.613939,77.209021,Bombing,Transportation
Delhi,28.613939,77.209021,Assassination,Violent Political Party
Delhi,28.613939,77.209021,Assassination,Violent Political Party
Amritsar,31.633979,74.872264,Armed Assault,Private Citizens & Property
Jagdeo Kalan,31.767153,74.860947,Armed Assault,Private Citizens & Property
Darjeeling,27.036007,88.262675,Bombing,Business
Calcutta,22.572646,88.363895,Bombing,Police
New Delhi,28.613939,77.209021,Bombing,Government
Baba Bakala,31.560089,75.26249,Assassination,Private Citizens & Property
Jabal,31.17586,76.844708,Assassination,Business
Anandpur Saheb,31.234402,76.505465,Assassination,Private Citizens & Property
Lakhanwal,32.669015,74.257548,Assassination,Government
Mustapur,18.112133,77.450118,Armed Assault,Private Citizens & Property
Phagwara,31.22402,75.770801,Bombing,Private Citizens & Property
Amritsar District,31.717268,74.874104,Armed Assault,Police
Amritsar District,31.717268,74.874104,Armed Assault,Police
Ludhiana,30.900965,75.857276,Assassination,Government
Sriganganagar,29.90384,73.87719,Assassination,Police
Sriganganagar,29.90384,73.87719,Assassination,Police
Sriganganagar,29.90384,73.87719,Assassination,Police
Chandigarh,30.733315,76.779418,Armed Assault,Police
Fatehgarh Churian,31.864464,74.955923,Armed Assault,Military
Delhi,28.613939,77.209021,Armed Assault,Police
Gurdaspur District,31.940009,75.247906,Armed Assault,Private Citizens & Property
Chogawan,29.934643,77.181587,Assassination,Police
Bhikwind,31.345599,74.692032,Armed Assault,Police
Palahi,31.255384,75.761859,Assassination,Private Citizens & Property
Gurdaspur District,32.041942,75.405337,Bombing,Police
Amritsar,31.633979,74.872264,Armed Assault,Religious Figures/Institutions
Alawalpur Village,31.434459,75.649903,Armed Assault,Private Citizens & Property
Amritsar District,31.633979,74.872264,Assassination,Business
Rork,-7.559459,110.852669,Assassination,Government
New Delhi,4.59262,101.061502,Armed Assault,Police
New Delhi,4.59262,101.061502,Armed Assault,Private Citizens & Property
Delhi,4.59262,101.061502,Armed Assault,Private Citizens & Property
Badhni Kalan Village,30.678437,75.291653,Armed Assault,Private Citizens & Property
Chawal,-8.483569,115.278471,Armed Assault,Police
Devanchara,31.717268,74.874104,Armed Assault,Private Citizens & Property
Amritsar District,30.608496,75.380567,Assassination,Religious Figures/Institutions
Rama,30.524099,75.756046,Assassination,Business
Ferozepore District,28.675391,77.278229,Assassination,Private Citizens & Property
Sarowal,26.885297,88.182793,Armed Assault,Private Citizens & Property
Mirik,30.339781,76.38688,Armed Assault,Police
Patiala,22.809793,81.608987,Assassination,Police
Khati,22.436707,71.921609,Assassination,Private Citizens & Property
Tvi Chakmabari,20.196474,86.214579,Armed Assault,Private Citizens & Property
Raibari,22.79552,84.22261,Armed Assault,Private Citizens & Property
Daren,22.580323,78.54053,Kidnapping,Police
Panjora,30.976946,75.887525,Assassination,Private Citizens & Property
Deri,31.385026,75.091167,Armed Assault,Private Citizens & Property
Punjab State,27.036007,88.262675,Assassination,Police
Darjeeling,27.036007,88.262675,Bombing,Police
Darjeeling,27.059356,88.469453,Bombing,Police
Cheemapat,30.378179,76.776697,Assassination,Private Citizens & Property
Chalita Bankur,30.021223,75.779299,Armed Assault,Business
Kurseong,30.900965,75.857276,Bombing,Food or Water Supply
Ludhiana,30.844753,75.879399,Assassination,Police
Bulara,30.900965,75.857276,Assassination,Government
Ludhiana,31.940009,75.247906,Assassination,Government
Gurdaspur District,31.717268,74.874104,Assassination,Government
Amritsar District,30.593204,74.827318,Assassination,Business
Faridkot District,27.71987,77.952092,Assassination,Private Citizens & Property
Ba Jala,26.882138,88.278851,Assassination,Private Citizens & Property
Kurseong,31.633979,74.872264,Armed Assault,Police
Amritsar City,32.358631,74.565734,Assassination,Police
Hoshiarpur District,31.647898,75.806908,Armed Assault,Police
Mand,20.593684,78.96288,Armed Assault,Police
Singbuli,26.847427,88.214467,Infrastructure Attack,Educational Institution
Mongpu,26.972925,88.370066,Armed Assault,Police
Ludhiana,30.900965,75.857276,Assassination,Government
Bania,20.309736,85.414341,Assassination,Private Citizens & Property
Manochahal,31.384869,74.844865,Assassination,Private Citizens & Property
Penda,20.442701,73.303071,Assassination,Private Citizens & Property
Belh Majra,32.222127,75.641093,Assassination,Government
Kalachara,23.050507,91.669996,Assassination,Private Citizens & Property
Mehma,31.568081,74.936222,Assassination,Government
Kuriwala Village,31.477222,75.077541,Assassination,Educational Institution
Rampurapull,30.275817,75.242072,Assassination,Police
Vadala Kalan,31.362274,75.441028,Armed Assault,Private Citizens & Property
Batala,31.818324,75.207064,Armed Assault,Military
Gokulpar,22.773645,88.847904,Armed Assault,Private Citizens & Property
Amritsar District,31.717268,74.874104,Assassination,Private Citizens & Property
Amritsar District,31.717268,74.874104,Assassination,Private Citizens & Property
Ghadiara,22.232572,88.036309,Assassination,Private Citizens & Property
Lohara,18.394711,77.021902,Armed Assault,Police
Rasulpur,26.929856,81.196968,Assassination,Private Citizens & Property
Jahangir Kalan,28.638304,77.225773,Assassination,Military
Bundala,31.530904,74.980785,Assassination,Private Citizens & Property
Bakhtapur,28.440822,80.151232,Assassination,Private Citizens & Property
