Naga People,"Kohima, Nugaland S.",2,25.658596,94.105331
Tribal Group,"Kokraghar D., Assam",20,26.401436,90.266699
Bodo Militants,Kokrajhar,11,26.401436,90.266699
Bodo Militants,"Kokrajhar D., Assam",11,26.401436,90.266699
Bodo Liberation Tigers (BLT),Kokrajhar District,1,26.513621,90.224466
Bodo Militants,"Kokrajha-T., Assan",11,26.476836,90.302754
Naxalites,Konta Town,3,17.807533,81.386681
Khalistan Liberation Force,Kotkapura,3,30.591308,74.811534
Separatists,"Kowai, Tripura",9,24.06718,91.605672
Bengali Tiger Force (BTF),Krishnanagar,1,23.400874,88.501396
Sikh Extremists,Kudkapura,33,30.591308,74.811534
Kashmiri Militants,Kulgam,27,33.533546,74.920877
Kashmiri Militants,"Kulgam, J+K",27,33.644991,75.018031
Liberation Tigers of Tamil Eelam (LTTE),Kunjikulam,2,10.685268,76.061763
People's War Group (PWG),Kuppuguda,2,17.337868,78.485534
Hizbul Mujahideen (HM),Kupwara,5,34.431923,74.123996
Kashmiri Militants,Kupwara,27,34.431923,74.123996
Muslim Militants,Kupwara,20,34.431923,74.123996
Sikh Extremists,Kupwara,33,34.431923,74.123996
Pakistani trained terrorists,Kupwara District,1,34.521381,74.25984
Muslim Separatists,"Kupwara, Kashmir",19,34.431923,74.123996
Sikh Extremists,Kurukshetra,33,29.969512,76.878282
Kashmiri Militants,Ladakh,27,34,78
Sikh Extremists,Laipura,33,26.912434,75.787271
Sikh Extremists,Lakhimpur Kheri,33,27.949079,80.782401
Sikh Extremists,Lapoke,33,31.717057,74.632724
Kashmiri Militants,Lapur,27,23.51886,84.931022
People's War Group (PWG),Laxmanpur V.,2,25.743076,85.455608
Maoist Communist Center (MCC),Loto,3,24.105324,83.818132
Bharatiya Janata Party,Lucknow,1,26.846694,80.946166
Bhinderanwale Tiger Force of Khalistan (BTHK),Lucknow,2,26.846694,80.946166
Hindu Group,Lucknow,2,26.846694,80.946166
Sikh Extremists,Ludhiana,33,30.900965,75.857276
Sinhalese Militants,Ludhiana,1,30.900965,75.857276
Sikh Extremists,Ludhiana District,33,30.771323,75.992765
Sikh Extremists,Ludhigna,33,30.900965,75.857276
People's War Group (PWG),Machareddy,2,18.331457,78.496504
Lashkar-e-Taiba (LeT),Madar,2,26.466481,74.68172
Naxalites,Madhya Pradesh State,3,21.442099,78.890231
Liberation Tigers of Tamil Eelam (LTTE),Madras,2,13.08268,80.270718
Tamil Liberation Army,Madras,2,13.08268,80.270718
Tamil Nadu Liberation Army,Madras,2,13.08268,80.270718
Muslim Militants,Madya Pradesh,20,22.973423,78.656894
Naxalites,Maghya Pradesh State,3,21.442099,78.890231
National Socialist Council of Nagaland,Mahur,1,27.492413,77.673673
National Socialist Council of Nagaland,"Maiamnala, Nagaland",1,26.158435,94.562443
Sikh Extremists,Majitha,33,31.757399,74.953026
United Liberation Front of Assam (ULFA),Majuli islands,14,27.001617,94.224298
Sikh Extremists,Malerkotla,33,30.523208,75.888251
Sikh Extremists,Maloke Village,33,31.008793,75.005365
Hizbul Mujahideen (HM),Mandi,5,31.708166,76.931367
Bharat Zinc Workers,"Mandideep, Madhya Piadesh",1,23.098703,77.505002
United Liberation Front of Assam (ULFA),Mangaldoi,14,26.44632,92.032217
Rival caste,Mangapuram District,2,9.513942,77.62927
Separatists,Manipur S,9,24.663717,93.906269
Naga People,Manipur S.,2,24.663717,93.906269
Separatists,Manipur S.,9,24.663717,93.906269
Separatists,Manipur State,9,24.808104,93.937485
Muslim Separatists,Mankote,19,33.595026,74.097568
Vishwa Hindu Parishad (VHP),Manoharpur,1,22.373022,85.197176
Sikh Extremists,Mansa,33,29.999507,75.393681
National Liberation Front of Tripura (NLFT),Manu,1,23.997294,91.9906
United Liberation Front of Assam (ULFA),Margherita,14,27.291066,95.669461
Bahujan Samaj Party,"Mazaffarnagar, Pradesh S. Utlar",2,29.303919,77.725178
Naxalites,Medak District,3,16.981827,77.468763
Sikh Extremists,Meerut,33,28.984462,77.706414
Sikh Extremists,Mehnar,33,25.707489,85.488126
Sikh Extremists,Mehtiana,33,31.37082,75.817079
Separatists,"Modinagar, Uttar Pradesh",9,28.831631,77.577959
Sikh Extremists,Mogha,33,30.81646,75.171709
United Liberation Front of Assam (ULFA),Moranhat,14,27.178748,94.91692
Kuki tribesmen,Moreh,1,24.251281,94.301304
Sikh Extremists,Mukerian,33,31.95629,75.616841
Sikh Extremists,Muktsar,33,30.476639,74.511172
Bharatiya Janata Party,Murshidabad District,1,24.229001,88.246118
Bihar People's  Party (Hindu militants),Muzaffarpur,1,26.120888,85.36472
Separatists,Nagaland S.,9,26.158435,94.562443
Naga People,Nagaland State,2,25.912862,93.72639
United Liberation Front of Assam (ULFA),Nagaon District,14,26.299687,92.698387
People's War Group (PWG),Nagpur,2,21.1458,79.088155
United Liberation Front of Assam (ULFA),Nalbari D. Assam S.,14,26.444619,91.441053
Dima Halao Daoga (DHD),Nalbari District,2,26.36605,91.327642
United Liberation Front of Assam (ULFA),Nalli,14,9.23703,77.906032
Separatists,Nambol,9,24.713084,93.83844
Sikh Extremists,Nandyal District,33,15.478569,78.483093
Ranbir Sena,Narayanpur,1,26.95179,93.859168
National Liberation Front of Tripura (NLFT),Natunbazar,1,22.816346,88.2236
United Liberation Front of Assam (ULFA),"Nayabasti V., Assam",14,26.200604,92.937574
